::1 - - [15/Apr/2026:11:48:40 +0530] "GET /testlink/ HTTP/1.1" 200 71 "-" "curl/8.16.0"
::1 - - [21/Apr/2026:14:22:15 +0530] "GET /testlink/lib/general/navBar.php?tproject_id=0&tplan_id=0&updateMainPage=1 HTTP/1.1" 200 7535 "http://localhost/testlink/index.php?caller=login&viewer=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [21/Apr/2026:14:22:15 +0530] "GET /testlink/lib/general/mainPage.php HTTP/1.1" 200 11539 "http://localhost/testlink/lib/general/navBar.php?tproject_id=0&tplan_id=0&updateMainPage=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [21/Apr/2026:14:22:16 +0530] "GET /testlink/lib/general/mainPage.php HTTP/1.1" 200 11539 "http://localhost/testlink/lib/general/navBar.php?tproject_id=0&tplan_id=0&updateMainPage=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [21/Apr/2026:14:22:26 +0530] "GET /mantis/view_all_bug_page.php?refresh=true HTTP/1.1" 200 4780 "http://localhost/mantis/view_all_bug_page.php?refresh=true" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [21/Apr/2026:14:52:27 +0530] "GET /mantis/view_all_bug_page.php?refresh=true HTTP/1.1" 200 4781 "http://localhost/mantis/view_all_bug_page.php?refresh=true" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [21/Apr/2026:14:57:27 +0530] "-" 408 - "-" "-"
::1 - - [21/Apr/2026:15:22:30 +0530] "GET /mantis/view_all_bug_page.php?refresh=true HTTP/1.1" 200 4780 "http://localhost/mantis/view_all_bug_page.php?refresh=true" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [21/Apr/2026:15:52:33 +0530] "GET /mantis/view_all_bug_page.php?refresh=true HTTP/1.1" 200 4781 "http://localhost/mantis/view_all_bug_page.php?refresh=true" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [21/Apr/2026:16:24:21 +0530] "GET /mantis/view_all_bug_page.php?refresh=true HTTP/1.1" 200 4782 "http://localhost/mantis/view_all_bug_page.php?refresh=true" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [21/Apr/2026:16:29:21 +0530] "-" 408 - "-" "-"
::1 - - [21/Apr/2026:17:13:14 +0530] "GET /mantis/view_all_bug_page.php?refresh=true HTTP/1.1" 200 4777 "http://localhost/mantis/view_all_bug_page.php?refresh=true" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [21/Apr/2026:17:43:14 +0530] "GET /mantis/view_all_bug_page.php?refresh=true HTTP/1.1" 200 4779 "http://localhost/mantis/view_all_bug_page.php?refresh=true" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [21/Apr/2026:17:48:14 +0530] "-" 408 - "-" "-"
::1 - - [21/Apr/2026:18:26:49 +0530] "GET /mantis/view_all_bug_page.php?refresh=true HTTP/1.1" 200 4781 "http://localhost/mantis/view_all_bug_page.php?refresh=true" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:09:36:12 +0530] "GET /mantis/view_all_bug_page.php?refresh=true HTTP/1.1" 200 4782 "http://localhost/mantis/view_all_bug_page.php?refresh=true" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:09:36:15 +0530] "GET /mantis/images/kasetti-footer.png HTTP/1.1" 304 - "http://localhost/mantis/view_all_bug_page.php?refresh=true" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:09:48:15 +0530] "GET /testlink/index.php?caller=login&viewer= HTTP/1.1" 200 131 "http://localhost/testlink/login.php?viewer=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:09:48:19 +0530] "GET /testlink/login.php HTTP/1.1" 200 2223 "http://localhost/testlink/index.php?caller=login&viewer=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:09:48:23 +0530] "POST /testlink/login.php?viewer= HTTP/1.1" 200 2384 "http://localhost/testlink/login.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:09:48:28 +0530] "POST /testlink/login.php?viewer= HTTP/1.1" 200 152 "http://localhost/testlink/login.php?viewer=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:09:48:29 +0530] "GET /testlink/index.php?caller=login&viewer= HTTP/1.1" 200 1029 "http://localhost/testlink/login.php?viewer=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:09:48:29 +0530] "GET /testlink/lib/general/navBar.php?tproject_id=0&tplan_id=0&updateMainPage=1 HTTP/1.1" 200 7534 "http://localhost/testlink/index.php?caller=login&viewer=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:09:48:30 +0530] "GET /testlink/gui/themes/default/images/tl-logo-transparent-12.5.png HTTP/1.1" 304 - "http://localhost/testlink/lib/general/navBar.php?tproject_id=0&tplan_id=0&updateMainPage=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:09:48:29 +0530] "GET /testlink/lib/general/mainPage.php HTTP/1.1" 200 11831 "http://localhost/testlink/index.php?caller=login&viewer=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:09:48:30 +0530] "GET /testlink/lib/general/mainPage.php HTTP/1.1" 200 11539 "http://localhost/testlink/lib/general/navBar.php?tproject_id=0&tplan_id=0&updateMainPage=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:09:48:38 +0530] "GET /mantis/view_all_bug_page.php?refresh=true HTTP/1.1" 200 4780 "http://localhost/mantis/view_all_bug_page.php?refresh=true" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:09:53:38 +0530] "-" 408 - "-" "-"
::1 - - [22/Apr/2026:10:18:39 +0530] "GET /mantis/view_all_bug_page.php?refresh=true HTTP/1.1" 200 4780 "http://localhost/mantis/view_all_bug_page.php?refresh=true" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:36 +0530] "GET /testlink/lib/general/frmWorkArea.php?feature=reqSpecMgmt HTTP/1.1" 200 1646 "http://localhost/testlink/lib/general/mainPage.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:35 +0530] "GET /testlink/lib/general/frmWorkArea.php?feature=reqSpecMgmt HTTP/1.1" 200 1646 "http://localhost/testlink/lib/general/mainPage.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:40 +0530] "GET /testlink/lib/requirements/reqSpecListTree.php HTTP/1.1" 200 15711 "http://localhost/testlink/lib/general/frmWorkArea.php?feature=reqSpecMgmt" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:45 +0530] "GET /testlink/third_party/ext-js/css/reset-min.css HTTP/1.1" 200 465 "http://localhost/testlink/lib/requirements/reqSpecListTree.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:45 +0530] "GET /testlink/gui/javascript/treebyloader.js HTTP/1.1" 200 14266 "http://localhost/testlink/lib/requirements/reqSpecListTree.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:45 +0530] "GET /testlink/gui/javascript/ext_extensions.js HTTP/1.1" 200 10844 "http://localhost/testlink/lib/requirements/reqSpecListTree.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:45 +0530] "GET /testlink/third_party/ext-js/images/default/panel/white-top-bottom.gif HTTP/1.1" 200 872 "http://localhost/testlink/third_party/ext-js/css/ext-all.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:45 +0530] "GET /testlink/third_party/chosen/chosen-sprite@2x.png HTTP/1.1" 200 738 "http://localhost/testlink/third_party/chosen/chosen.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:45 +0530] "GET /testlink/third_party/ext-js/images/default/dd/drop-no.gif HTTP/1.1" 200 949 "http://localhost/testlink/third_party/ext-js/css/ext-all.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:45 +0530] "GET /testlink/third_party/ext-js/images/default/panel/tool-sprites.gif HTTP/1.1" 200 5421 "http://localhost/testlink/third_party/ext-js/css/ext-all.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:45 +0530] "GET /testlink/third_party/ext-js/images/default/s.gif HTTP/1.1" 200 43 "http://localhost/testlink/lib/requirements/reqSpecListTree.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:45 +0530] "GET /testlink/third_party/ext-js/images/default/tree/arrows.gif HTTP/1.1" 200 617 "http://localhost/testlink/third_party/ext-js/css/ext-all.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:45 +0530] "GET /testlink/third_party/ext-js/images/default/tree/loading.gif HTTP/1.1" 200 771 "http://localhost/testlink/third_party/ext-js/css/ext-all.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:40 +0530] "GET /testlink/lib/project/project_req_spec_mgmt.php?id=1 HTTP/1.1" 200 3358 "http://localhost/testlink/lib/general/frmWorkArea.php?feature=reqSpecMgmt" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:45 +0530] "POST /testlink/lib/ajax/getrequirementnodes.php?mode=reqspec&root_node=1 HTTP/1.1" 200 4 "http://localhost/testlink/lib/requirements/reqSpecListTree.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:46 +0530] "GET /testlink/third_party/ext-js/images/default/tree/folder.gif HTTP/1.1" 200 952 "http://localhost/testlink/third_party/ext-js/css/ext-all.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:48 +0530] "GET /testlink/index.php?caller=login&viewer= HTTP/1.1" 200 1029 "http://localhost/testlink/login.php?viewer=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:48 +0530] "GET /testlink/lib/general/navBar.php?tproject_id=0&tplan_id=0&updateMainPage=1 HTTP/1.1" 200 7535 "http://localhost/testlink/index.php?caller=login&viewer=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:48 +0530] "GET /testlink/lib/general/mainPage.php HTTP/1.1" 200 11539 "http://localhost/testlink/index.php?caller=login&viewer=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:49 +0530] "GET /testlink/lib/general/mainPage.php HTTP/1.1" 200 11539 "http://localhost/testlink/lib/general/navBar.php?tproject_id=0&tplan_id=0&updateMainPage=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:55 +0530] "GET /testlink/lib/general/frmWorkArea.php?feature=editTc HTTP/1.1" 200 1666 "http://localhost/testlink/lib/general/mainPage.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:56 +0530] "GET /testlink/lib/testcases/listTestCases.php?feature=edit_tc HTTP/1.1" 200 15660 "http://localhost/testlink/lib/general/frmWorkArea.php?feature=editTc" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:56 +0530] "GET /testlink/lib/testcases/archiveData.php?edit=testproject&id=1 HTTP/1.1" 200 15433 "http://localhost/testlink/lib/general/frmWorkArea.php?feature=editTc" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:58 +0530] "GET /testlink/gui/themes/default/images/cog.png HTTP/1.1" 200 512 "http://localhost/testlink/lib/testcases/archiveData.php?edit=testproject&id=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:58 +0530] "GET /testlink/gui/themes/default/images/add.png HTTP/1.1" 200 733 "http://localhost/testlink/lib/testcases/archiveData.php?edit=testproject&id=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:58 +0530] "GET /testlink/gui/themes/default/images/door_in.png HTTP/1.1" 200 693 "http://localhost/testlink/lib/testcases/archiveData.php?edit=testproject&id=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:58 +0530] "GET /testlink/gui/themes/default/images/style.png HTTP/1.1" 200 813 "http://localhost/testlink/lib/testcases/archiveData.php?edit=testproject&id=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:58 +0530] "GET /testlink/gui/themes/default/images/report.png HTTP/1.1" 200 649 "http://localhost/testlink/lib/testcases/archiveData.php?edit=testproject&id=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:58 +0530] "GET /testlink/gui/themes/default/images/page_word.png HTTP/1.1" 200 777 "http://localhost/testlink/lib/testcases/archiveData.php?edit=testproject&id=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:58 +0530] "GET /testlink/gui/themes/default/images/information.png HTTP/1.1" 200 778 "http://localhost/testlink/lib/testcases/archiveData.php?edit=testproject&id=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:58 +0530] "GET /testlink/third_party/bootbox/bootbox.all.min.js HTTP/1.1" 200 17047 "http://localhost/testlink/lib/testcases/archiveData.php?edit=testproject&id=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:30:57 +0530] "POST /testlink/lib/ajax/gettprojectnodes.php?root_node=1&tcprefix=CVA-- HTTP/1.1" 200 4 "http://localhost/testlink/lib/testcases/listTestCases.php?feature=edit_tc" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:31:00 +0530] "GET /testlink/lib/testcases/archiveData.php?print_scope=test_specification&edit=testproject&level=testproject&containerType=testproject&id=1&form_token=2038548080&setting_build=-1&setting_platform=-1& HTTP/1.1" 200 15462 "http://localhost/testlink/lib/testcases/listTestCases.php?feature=edit_tc" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:32:27 +0530] "GET /testlink/lib/usermanagement/userInfo.php HTTP/1.1" 200 18099 "http://localhost/testlink/lib/general/navBar.php?tproject_id=0&tplan_id=0&updateMainPage=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:32:36 +0530] "POST /testlink/lib/usermanagement/userInfo.php HTTP/1.1" 200 18127 "http://localhost/testlink/lib/usermanagement/userInfo.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:34:09 +0530] "GET /testlink/index.php HTTP/1.1" 200 1029 "http://localhost/testlink/lib/general/navBar.php?tproject_id=0&tplan_id=0&updateMainPage=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:34:10 +0530] "GET /testlink/lib/general/navBar.php?tproject_id=0&tplan_id=0&updateMainPage=1 HTTP/1.1" 200 7535 "http://localhost/testlink/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:34:10 +0530] "GET /testlink/lib/general/mainPage.php HTTP/1.1" 200 11539 "http://localhost/testlink/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:34:10 +0530] "GET /testlink/lib/general/mainPage.php HTTP/1.1" 200 11539 "http://localhost/testlink/lib/general/navBar.php?tproject_id=0&tplan_id=0&updateMainPage=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:34:14 +0530] "GET /testlink/lib/project/projectView.php HTTP/1.1" 200 15364 "http://localhost/testlink/lib/general/mainPage.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:34:15 +0530] "GET /testlink/gui/themes/default/images/brick.png HTTP/1.1" 200 452 "http://localhost/testlink/lib/project/projectView.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:34:15 +0530] "GET /testlink/gui/themes/default/images/sort_hint.png HTTP/1.1" 200 349 "http://localhost/testlink/lib/project/projectView.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:34:15 +0530] "GET /testlink/gui/themes/default/images/accept.png HTTP/1.1" 200 781 "http://localhost/testlink/lib/project/projectView.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:34:15 +0530] "GET /testlink/gui/themes/default/images/lightbulb.png HTTP/1.1" 200 782 "http://localhost/testlink/lib/project/projectView.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:34:15 +0530] "GET /testlink/gui/themes/default/images/trash.png HTTP/1.1" 200 519 "http://localhost/testlink/lib/project/projectView.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:34:15 +0530] "GET /testlink/third_party/DataTables-1.10.24/DataTables-1.10.24/images/sort_both.png HTTP/1.1" 200 201 "http://localhost/testlink/third_party/DataTables-1.10.24/datatables.min.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:34:15 +0530] "GET /testlink/third_party/DataTables-1.10.24/DataTables-1.10.24/images/sort_asc.png HTTP/1.1" 200 160 "http://localhost/testlink/third_party/DataTables-1.10.24/datatables.min.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:34:16 +0530] "GET /testlink/third_party/DataTables-1.10.24/DataTables-1.10.24/images/sort_desc.png HTTP/1.1" 200 158 "http://localhost/testlink/third_party/DataTables-1.10.24/datatables.min.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:34:17 +0530] "GET /testlink/lib/project/projectEdit.php?doAction=edit&tprojectID=1 HTTP/1.1" 200 13628 "http://localhost/testlink/lib/project/projectView.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:34:18 +0530] "GET /testlink/gui/themes/default/images/question.gif HTTP/1.1" 200 1044 "http://localhost/testlink/lib/project/projectEdit.php?doAction=edit&tprojectID=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:34:18 +0530] "GET /testlink/third_party/ckeditor/ckeditor.js HTTP/1.1" 200 638842 "http://localhost/testlink/lib/project/projectEdit.php?doAction=edit&tprojectID=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:34:18 +0530] "GET /testlink/cfg/tl_ckeditor_config.js?t=J1QB HTTP/1.1" 200 3400 "http://localhost/testlink/lib/project/projectEdit.php?doAction=edit&tprojectID=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:34:18 +0530] "GET /testlink/third_party/ckeditor/skins/moonocolor/skin.js?t=J1QB HTTP/1.1" 200 3611 "http://localhost/testlink/lib/project/projectEdit.php?doAction=edit&tprojectID=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:34:19 +0530] "GET /testlink/third_party/ckeditor/skins/moonocolor/editor.css?t=J1QB HTTP/1.1" 200 38419 "http://localhost/testlink/lib/project/projectEdit.php?doAction=edit&tprojectID=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
::1 - - [22/Apr/2026:10:34:19 +0530] "GET /testlink/third_party/ckeditor/lang/en-gb.js?t=J1QB HTTP/1.1" 200 12434 "http://localhost/testlink/lib/project/projectEdit.php?doAction=edit&tprojectID=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36"
